	Date	ClusterId	DistanceCluster	AvgLat	AvgLon	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
10	2009-03-01	1747.0	1.0	40.030254239382465	116.36003928940403	0.0	0.0	0.0	0.4667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	2009-03-02	141.0	2.0	39.98152760700757	116.32643871401515	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	2009-03-02	180.0	2.0	39.97670370833333	116.32759595833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	2009-03-02	317.0	2.0	39.981804941751754	116.32114632884625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6667
14	2009-03-02	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0667	0.0	0.0
15	2009-03-02	745.0	2.0	39.981607489018636	116.3212113988505	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	2009-03-02	932.0	4.0	39.974828399118216	116.34318225603737	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	2009-03-02	1837.0	4.0	39.97446020704047	116.34298661328515	0.0	0.3833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	2009-03-03	233.0	2.0	39.981416995324246	116.3212239746863	0.0	0.5167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	2009-03-03	248.0	3.0	39.9965204011752	116.29172949305554	0.0	0.0	0.1833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	2009-03-03	260.0	5.0	39.978147495140554	116.30058739267953	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	2009-03-03	317.0	2.0	39.981804941751754	116.32114632884625	0.4833	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.35	0.45	0.8833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2167	0.5167
22	2009-03-03	1024.0	2.0	39.98198505911022	116.32630846557639	0.0	0.0	0.0	0.0	0.0	0.0	0.8833	0.7833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	2009-03-03	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.9833	0.7333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	2009-03-04	317.0	2.0	39.981804941751754	116.32114632884625	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.5667	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7333	0.85
25	2009-03-04	419.0	2.0	39.98191382547178	116.32633584770885	0.0	0.0	0.0	0.0	0.0	0.0	0.3333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	2009-03-04	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1333	0.0	0.0
27	2009-03-04	947.0	5.0	39.977934496382666	116.30058352145714	0.0	0.0	0.0167	0.3667	0.6	0.4167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	2009-03-04	1155.0	2.0	39.99059912103258	116.33005389726893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9833	0.9833	0.2667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	2009-03-04	1292.0	4.0	39.974589154011944	116.34305863576809	0.0	0.5	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	2009-03-05	317.0	2.0	39.981804941751754	116.32114632884625	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.15	0.0	0.8833	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	2009-03-05	419.0	2.0	39.98191382547178	116.32633584770885	0.0	0.0	0.0	0.0	0.0	0.0	0.5167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	2009-03-05	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0
33	2009-03-05	745.0	2.0	39.981607489018636	116.3212113988505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9
34	2009-03-05	947.0	5.0	39.977934496382666	116.30058352145714	0.0	0.0	0.2333	0.9833	0.9833	0.2667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	2009-03-05	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0667	0.6333	0.3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	2009-03-06	317.0	2.0	39.981804941751754	116.32114632884625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.9833	0.1833	0.0333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	2009-03-06	475.0	4.0	39.97400931927003	116.34265709236023	0.1833	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	2009-03-06	493.0	5.0	39.978061399999994	116.30176103333335	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	2009-03-06	501.0	2.0	39.98195397407776	116.32631679313637	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.6833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	2009-03-06	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	2009-03-06	1292.0	4.0	39.974589154011944	116.34305863576809	0.0	0.1833	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	2009-03-06	1400.0	2.0	39.99076680742473	116.32997651030358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.2167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	2009-03-06	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	2009-03-06	1837.0	4.0	39.97446020704047	116.34298661328515	0.0	0.5167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	2009-03-07	557.0	5.0	39.97203135044628	116.3172594717846	0.0	0.1	0.0	0.2833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	2009-03-07	580.0	6.0	39.93774493106867	116.30718303032698	0.0	0.0	0.0	0.15	0.75	0.0	0.7	0.85	0.3667	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	2009-03-07	680.0	3.0	40.01346305018341	116.29652210654606	0.1333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	2009-03-07	1155.0	2.0	39.99059912103258	116.33005389726893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.7167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	2009-03-07	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.7167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	2009-03-08	674.0	3.0	40.015891887156606	116.30650042616755	0.0	0.0	0.0	0.0	0.0	0.2333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	2009-03-08	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.3333	0.0	0.0	0.0	0.3833	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	2009-03-08	745.0	2.0	39.981607489018636	116.3212113988505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5167	0.2833
53	2009-03-08	1155.0	2.0	39.99059912103258	116.33005389726893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4167	0.9833	0.0667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	2009-03-08	1546.0	2.0	39.99088727197806	116.33011524913245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	2009-03-08	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	2009-03-08	1747.0	1.0	40.030254239382465	116.36003928940403	0.0	0.0	0.7167	0.55	0.8833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	2009-03-09	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.3667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	2009-03-09	745.0	2.0	39.981607489018636	116.3212113988505	0.2333	0.0	0.0	0.0	0.0	0.0	0.0	0.5333	0.0	0.0	0.0667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7667	0.9833
59	2009-03-09	747.0	2.0	39.981738938055976	116.32646776995033	0.3167	0.1167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	2009-03-09	947.0	5.0	39.977934496382666	116.30058352145714	0.0	0.0	0.0	0.8333	0.2167	0.9833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	2009-03-09	1400.0	2.0	39.99076680742473	116.32997651030358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	2009-03-09	1592.0	4.0	39.974478179879036	116.34319450192287	0.0	0.4	0.4667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	2009-03-09	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.9833	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	2009-03-10	233.0	2.0	39.981416995324246	116.3212239746863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833
65	2009-03-10	317.0	2.0	39.981804941751754	116.32114632884625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6667	0.1167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	2009-03-10	501.0	2.0	39.98195397407776	116.32631679313637	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	2009-03-10	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2167	0.0	0.0
68	2009-03-10	745.0	2.0	39.981607489018636	116.3212113988505	0.9833	0.9833	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	2009-03-10	947.0	5.0	39.977934496382666	116.30058352145714	0.0	0.0	0.0	0.9333	0.9833	0.3667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	2009-03-10	1400.0	2.0	39.99076680742473	116.32997651030358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8833	0.0333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	2009-03-10	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	2009-03-11	233.0	2.0	39.981416995324246	116.3212239746863	0.7167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	2009-03-11	317.0	2.0	39.981804941751754	116.32114632884625	0.0	0.0	0.0	0.0	0.0	0.0	0.0667	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	2009-03-11	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333	0.0	0.0
75	2009-03-11	947.0	5.0	39.977934496382666	116.30058352145714	0.0	0.0	0.0	0.9	0.1167	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	2009-03-11	1400.0	2.0	39.99076680742473	116.32997651030358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	2009-03-11	1444.0	4.0	39.97431630042774	116.34302054031288	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	2009-03-11	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.9833	0.4667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	2009-03-12	233.0	2.0	39.981416995324246	116.3212239746863	0.7833	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	2009-03-12	317.0	2.0	39.981804941751754	116.32114632884625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7833	0.9833	0.1167	0.3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	2009-03-12	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333	0.0	0.0
82	2009-03-12	706.0	2.0	39.99068515199087	116.33009919876814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9167	0.1333	0.0667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	2009-03-12	745.0	2.0	39.981607489018636	116.3212113988505	0.0	0.5167	0.1833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	2009-03-12	947.0	5.0	39.977934496382666	116.30058352145714	0.0	0.0	0.2667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	2009-03-12	1024.0	2.0	39.98198505911022	116.32630846557639	0.0	0.0	0.0	0.0	0.0	0.0	0.7833	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	2009-03-13	317.0	2.0	39.981804941751754	116.32114632884625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87	2009-03-13	501.0	2.0	39.98195397407776	116.32631679313637	0.0	0.0	0.0	0.0	0.0	0.0	0.4167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88	2009-03-13	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0667
89	2009-03-13	947.0	5.0	39.977934496382666	116.30058352145714	0.0	0.0	0.0	0.15	0.7	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	2009-03-13	1146.0	2.0	39.981945349327596	116.32136518504919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833
91	2009-03-13	1837.0	4.0	39.97446020704047	116.34298661328515	0.1667	0.9833	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	2009-03-14	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.3667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	2009-03-14	1146.0	2.0	39.981945349327596	116.32136518504919	0.05	0.95	0.5167	0.1667	0.6833	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	2009-03-14	1147.0	2.0	39.982167864202445	116.32054535318849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95	2009-03-14	1155.0	2.0	39.99059912103258	116.33005389726893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2333	0.9833	0.9833	0.2333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	2009-03-14	1636.0	2.0	39.990377739988624	116.33024239079081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7333	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	2009-03-15	680.0	3.0	40.01346305018341	116.29652210654606	0.6667	0.0	0.0	0.0	0.0	0.0	0.2833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	2009-03-15	1155.0	2.0	39.99059912103258	116.33005389726893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9833	0.9833	0.6833	0.1167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	2009-03-15	1747.0	1.0	40.030254239382465	116.36003928940403	0.0	0.0333	0.2833	0.35	0.9333	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	2009-03-16	680.0	3.0	40.01346305018341	116.29652210654606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1333	0.0	0.0
101	2009-03-16	745.0	2.0	39.981607489018636	116.3212113988505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8167
102	2009-03-16	947.0	5.0	39.977934496382666	116.30058352145714	0.0	0.0	0.0	0.4	0.2833	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	2009-03-16	1285.0	2.0	39.98192876640723	116.32697782585458	0.3333	0.4167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104	2009-03-16	1444.0	4.0	39.97431630042774	116.34302054031288	0.0	0.45	0.9667	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
