	(21-22)-1.0	(21-22)-2.0	(21-22)-3.0	(21-22)-4.0	(21-22)-5.0	(21-22)-6.0	(21-22)-7.0	(21-22)-8.0	(21-22)-9.0	(21-22)-10.0	(21-22)-11.0	(21-22)-12.0	(21-22)-13.0	(21-22)-14.0	(21-22)-15.0	(21-22)-16.0	(21-22)-17.0	(21-22)-18.0	(21-22)-19.0	(21-22)-20.0	(21-22)-21.0	(21-22)-22.0	(21-22)-23.0	(21-22)-24.0	(21-22)-25.0	(21-22)-26.0	(21-22)-27.0	(21-22)-28.0	(21-22)-29.0	(21-22)-30.0	(21-22)-31.0	(21-22)-32.0	(21-22)-33.0	(21-22)-34.0	(21-22)-35.0	(21-22)-36.0	(21-22)-37.0	(21-22)-38.0	(21-22)-39.0	(21-22)-40.0	(21-22)-41.0	(21-22)-42.0	(21-22)-43.0	(21-22)-44.0
11.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
12.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
13.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
14.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
15.0	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	0.9997850462150628	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06	4.998925231075314e-06
16.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
17.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
18.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
19.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
20.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
21.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
22.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
23.0	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	0.9995701848205257	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06	9.995701848205257e-06
24.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
25.0	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	0.9987142301826984	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05	2.9901623658164625e-05
26.0	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	0.9993547709436863	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05	1.5005326891046344e-05
27.0	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	0.9995701848205262	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06
28.0	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	0.9995701848205262	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06	9.995701848205262e-06
29.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
30.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
